id,created_at,block_number,sandwicher_address,frontrun_swap_transaction_hash,frontrun_swap_trace_address,backrun_swap_transaction_hash,backrun_swap_trace_address,profit_amount
bcc9505b-4945-451a-ba07-f571ad5e8f5e,2022-01-16 22:27:51.174555,14017678.0,0x000000000035b5e5ad9019092c665357240f594e,0x63790cf6c10b38cfee3336a2d9316c1c865a81356532cdf1193ee6fce631eaa2,[1],0xbbc30c505f887d57de67adb75bef756ddba3c502560cbbda709838f37e009387,[1],2.4794553320573805e+17
aff060a0-9651-4e22-bcbb-9d3334618beb,2022-01-16 22:27:51.174555,14017680.0,0x000000000035b5e5ad9019092c665357240f594e,0x1afdac9c78ce4c9dc1911ad58a06b8424565093f79cc44af2946ff9fd7b06237,[2],0xae9d127db0dca4b87f2694e85ce90bd1f8ef3a6960c38b58668f3abc519fbee5,[1],2.5979752842595604e+18
2e966759-95b6-45f9-ac0c-92b598b8cd22,2022-01-16 22:28:08.091562,14017704.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x5f9e6e76b9c351bdabce9c6c492a9384ec418aa1990e28e76bf4a23efa0a4ad9,[1],0x2f69403085f33c5f4603e4045532cfc0d1996f05f24cbc59d6d0ebab7ee65d43,[1],4.759591638008046e+16
3a6f4ee3-43dd-4119-aa12-0043f8a00fb7,2022-01-16 22:28:14.735518,14017716.0,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x26e19df849cbcd846e23f988405a61119c195633280c8ab9abd9b5f06a73a004,[1],0x2728260b17c78c68d4788db51c1b88debda1ef01412a1596577ec243f5241470,[1],5.223408658389402e+16
d18f5939-23f9-49e2-aba5-31dacf9beeb6,2022-01-16 22:28:14.735518,14017717.0,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0xba1cf6de9c4c4a2a87084fbc8068d88734a5fddb1276a63b3299d8a6ce16ca5c,[0],0x4405cf2025f3ac5928a8e2256665b96b4fb13dcea6034065411443788b0dc39b,[0],1011773821.0
11e8dd44-4f12-4b7b-be6b-5a8e6025ad14,2022-01-16 22:28:24.443326,14017728.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x95ae24c8c2339d46fd611d8b354d2c3f53e4b313006e78167a084b9fa0f567fe,[1],0x06c6291d963752897ff688a0114b3af4a94ba1a232802854390616b90e5410c2,[1],2.526810864615424e+16
9a791b76-ae54-4d65-9364-b1cb41fe9848,2022-01-16 22:28:24.443326,14017732.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x47b7ec207484bb74a38587ba1943c0578f21ef9ab5249f1a42818a8cadd5dc2b,[1],0x9f6cd7b3e0095f10433677cb95ab38e8d8bf433786e20a6eb58df9e459cd4e08,[1],1.900220132976912e+18
9cc10fd0-f6b9-4fa9-b686-742ef7261d70,2022-01-16 22:28:24.443326,14017732.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0xd45069a33b1bac82bebcf94062b113713bc570b499e49126a23d6514286fe2a3,[1],0xdacc6e55c8be267819d6199733d642354782f10d3d88cad492c996750c64bf29,[1],5.116547724581274e+16
0d0fe39b-e88a-4b52-a135-feb5c5e3fdfb,2022-01-16 22:28:35.564138,14017741.0,0x000000000035b5e5ad9019092c665357240f594e,0x56e0733c9007222800fcc19b15ce89735fdd2739d0a6094c49cf00ce47a14ed8,[0],0x0a68b2e89bfc094b1d0ca4fa543c3ec3f4e97dc843eab6943495fa48606cbfcd,[0],2.6767584696205488e+17
9d450821-a0ec-423c-8654-c57687a424a9,2022-01-16 22:28:35.564138,14017745.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0xb0253f83c2f62970366c44ff5620a74a316d8603bfe395cb184b9bd960473666,[1],0x8909e91e164b09e6a9246a6a69a4a5ff234de3b856d8e4b45b15f318936e5ec9,[1],3.583525290770432e+16
a0183ed2-bc78-4405-af33-46f07a929672,2022-01-16 22:28:47.655788,14017754.0,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x9595b85d8eed7e4ef3f1bbf21338634bd8317840edd4ee5cca117390b09f40d0,[1],0xbfe42083230c7a4f1fbce33d64508e8d09a28ef1e126932861de68a0d8552b44,[1],2.5404396279955456e+16
b6965584-228d-4789-8b0f-5ce10c5d40af,2022-01-16 22:28:54.160226,14017767.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x98713c8b47712e8648a978344735a93e3e58978715d7466b32095408301a80f0,[1],0x0e6314f08ac69abc171dcd23d53ae6306b7c23af2b0887d635e4cfecf6ff45f9,[1],1.158666331478733e+18
99205d60-e223-4d9e-9c5e-1609e3a40193,2022-01-16 22:29:02.356608,14017779.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0xc96999cd550514054a17ed8da1b45553c3daabd37749f9fca404e0d15e1fc2fd,[1],0x98563e5fa0e7274a5b73cf18b764abfec8af401cd9aba90d8d543dbfc7dd5452,[1],4.801347376172237e+17
d6ee7f51-ebda-437b-af83-5e04ca64466c,2022-01-16 22:29:08.008013,14017791.0,0xbe7395d579cba0e3d7813334ff5e2d3cfe1311ba,0x1e4fbaffa352de140e78dcd19e5102fb29fe647f06e2c63d2683ae3d14ee0f3a,[1],0xa7be65a7b6deb45ef43602867f145ee2fca99f82ce76ebb9b8d82c7f339feb4f,[1],5.4241366929023064e+16
02128a26-691c-4ece-897a-3c3b0996760e,2022-01-16 22:29:32.026446,14017827.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x4b95274f94f6de5f74eb6da00eed3e44c4e2a3e14b3e72fd99bdc9c35c5002a2,[1],0x71749f0479b6d4c19ce601b1a56776b275b09abf288120dcec7b691a43ce26c7,[1],1.098993998317486e+17
2cad29f4-86b1-4f1d-ba79-b5740de3876c,2022-01-16 22:29:32.026446,14017834.0,0x00000000003b3cc22af3ae1eac0440bcee416b40,0xfbb0b143c95c9532a31c5d3b1eb1e226230eee988a19e9f6e87ad1ed4f96e7ca,[1],0x82b2f7aae1a0d9bdc4dcd1e10b2015cafe4678eaf012e2956585ff01b7a84b13,[1],1.8930889554866995e+17
769a416b-cac0-43c0-b1ff-e21ffe3aedfe,2022-01-16 22:29:42.861920,14017847.0,0x0000000000d41c96294ccdac8612bdfe29c641af,0x6102fd4cab79350bedcf0cae00cd319b06d8c5ba6c2703524fff29265621bba9,[1],0x4eaf58ef2f816dd93e47ad814493e2e1ad1e5f12f28d1c5951cf9e62be3b3623,[1],1.4173603125247434e+17
5aaaf9dc-b7bb-427a-ada5-49cf4cf001b9,2022-01-16 22:29:42.861920,14017847.0,0x00000000a1f2d3063ed639d19a6a56be87e25b1a,0x17857623bb98aae68060a8ccbda6c5f76f6c80d8d7a3d6b05a4749c0ae544775,[1],0xe23aded8f5f4fe2b8687c8446b7eb2f02778978b649749b1f5e98e2dec5ca3a4,[1],5.589276574347301e+16
6793b2a2-622f-495e-b6a3-ced1929849b1,2022-01-16 22:29:58.615464,14017877.0,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x5e03f1d9fd4c7351f9f6285cd4911010d820a2baae02b797c14afc3d20ad4f0a,[1],0xf823b6e55d68b807e689665fde4bafb2e31d40cce95d0b1a32971e8b546b62c5,[1],522328976.0
c0e602cb-5f4d-44f5-917a-342dade9f806,2022-01-16 22:29:56.745718,14017895.0,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0xc9f86eb78485cdaffcbd75328948972bc4857173bd3eec56fe998c229297728a,[1],0xd096d5100057dfe8a587d4f88d6c6cf646b3c9e7fae2b0db76fc79cb3af6ce58,[1],712081072.0
73037ee9-d530-443a-8e81-ae320151c9ce,2022-01-16 22:30:27.762595,14017908.0,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x6c185746fb6841af1a99b782c5e14936399e0c23a46ee8fcb048363b2dca285e,[1],0x9ca5e016ffd81f31228ca503f6f3c9f9242ac6e46cd38e5a5280f2de209ebae4,[1],631550960.0
f52d8933-14a3-4ca3-9770-02f91afee300,2022-01-16 22:30:27.762595,14017909.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x532f2ceb837a230160296aadd06e6aa84753029290b269cbbef544c3469f9829,[1],0x9fff28aecffa04199d0d7fb3a133934242a26b7899d54fd266dc0dc0ca1f87a7,[1],2.7757796939268426e+17
ad22d958-71a9-4d5b-80be-452013c3ec04,2022-01-16 22:30:27.762595,14017910.0,0x55eb58655f8202ff839487886fedba2a1eb7b2d7,0x6b1fdd2a5546df746af0790309d098cebd81cb99a5ae9ecbd5db509ad8da08ea,[2],0x45769eea1bf9000224692effab825d7c53fa103bcc81d5306cdac072fbe3d57a,[1],14634022202.0
5f54245f-d357-4e75-9b0e-01160947deb5,2022-01-16 22:30:27.762595,14017912.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x6a1bc3a49c83b3afbf6c81464e0b4c9027174a32590b7702eb0ff5284ac2ee60,[1],0x13401c37b86c28083d9ae5f5c5cd4ed000fcded67c64a104c1eac686eecccb85,[1],3.5115010906410355e+17
b8454c62-27db-4951-a640-3c8512920766,2022-01-16 22:30:33.970374,14017938.0,0x000000000035b5e5ad9019092c665357240f594e,0x46833d59033c4e456f54eddf4ded4f70749460a0c3ab08753f92f565c2f10244,[1],0xf7bd01127dcd3f3917e0188de141f1e5bab057edfed2174a601a1a6b86a8d1e1,[1],4.68621772068205e+16
b05c6629-c8e1-4f6c-9f18-6ede3181b050,2022-01-16 22:30:55.174424,14017951.0,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0xcdb545881f9c81c249bc7187d966f6eaa657e305c6cd349db2d7780aeeb8ccfe,[1],0xc419ada839c9e53ecf8356c5901bc676dde8acc7ec36f861d1b8737eaccf64dc,[1],508684934.0
39f38fcc-ce75-481d-b534-b12f6de07c8e,2022-01-16 22:31:06.457601,14017966.0,0x000000000035b5e5ad9019092c665357240f594e,0xc841e762809fd622d113bfb5cdaaea88c0cc566ab09655efdee81b1cc7172e14,[0],0x8be1f4392abc4f1389c1e3911790f486c8fbe79670b89c500793d6179a92ad00,[0],2.2996162708031114e+18
1f4eb62e-6ed5-4280-acb1-f0be2ef640b1,2022-01-16 22:31:06.457601,14017970.0,0x2ae0d7d7e9c7880f01e530c731f21d49be179732,0x3451e44b86c03254e4f706a8b8d575eeca7adba074946033582c0e0f831820f8,[1],0xa7114554a9f2ddc6924987e149b9195f5c61e96596078d5d9e9e575ac5ded533,[1],3.4048980975177414e+17
79e558ca-dcab-42aa-a5bf-a3a5d328bbb6,2022-01-16 22:31:17.082622,14017976.0,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0xff705b962a076675a572e78c3730ee70fafc09443c33eb7647dc3d9c0162cdfb,[0],0x9b29d2f6a2e2b6ce4986f532610623b41c740afee4e15ed43cc09c5dcad30224,[0],1008156203.0
ac95a8fa-4906-4386-9eaa-82e4f0c23120,2022-01-16 22:31:17.082622,14017978.0,0x0000000000d41c96294ccdac8612bdfe29c641af,0x50b35912d02690739846d6ac993fb8840a06effc5e6d7ee91acdb0e1648f5f30,[1],0xf0e0bbc4da29a3038dab966066ff455e3af022275937e09e33254ebf234972af,[1],6.662682707899487e+16
d74ea2a9-27ca-4337-99fa-53c86617b501,2022-01-16 22:31:24.095880,14017987.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x78180aefec8a91df3dcaf5a392acc79b02d594f2394968dc8b54d9eee2b116b3,[1],0x865cc53ba645e97b67e6e579a64f121e35b32ae8a677a3c479045065e0fcbdc0,[1],3.87852726697984e+16
2fa3b8a9-293c-407f-8efe-b6def3008cf9,2022-01-16 22:31:24.095880,14017989.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0x0f508f51c54b137d3705ed54c9fc50610a2cb0b8f14e647eca8840790fcf90ab,[1],0x828490118faf7d007cdb5d6c54b04d5874048b30d150415b80699e3b3740ea55,[1],2.596641182084402e+17
1ed816ce-2505-4b54-ba65-e9e1e5373657,2022-01-16 22:31:24.095880,14017990.0,0x000000a60073b3ab5258ec72f46c002ad912ed76,0xa029340bcfcfcab5fe79928b5eed7cb745c7a425a5d88d1c0e0d0d0cade8bbc6,[0],0xde1215ab2ed5993ee1d66b4b592d8ac20996306d5fbee505288761687ef27f53,[1],5.613046058775332e+16
a50d9ea6-00d4-4838-8435-2d4994c8b07b,2022-01-16 22:31:24.095880,14017992.0,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0xf445e1820a94c558810b96ab7da114726ed31792b5528d8e2b0aa3fde5470435,[1],0xe8a9e3628a02454598ce38a5cf9b8df55211950eeca161967493c040a30960b1,[1],4.3491412526229586e+20
b50ef2ae-88e6-4eef-976c-3b067352d796,2022-01-16 22:31:33.433081,14018000.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x040ae478cd1d8bee33580ad9b2526ec8d553b81014aeb565a99aa8dba426f47b,[1],0x8fa525c1c1e529e3c5a671031643ac9094d98499e46721018d19598172e07552,[1],7.232192350519296e+16
cc758244-b4d6-42ac-9694-99a41e2b6289,2022-01-16 22:31:40.362630,14018008.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x7ee80e0c65de889b6c54377b5ed99172402d63055be02bcc96998345fcbdff26,[1],0x8ff26cfad06a002b8ddce6e7df8a866fd00ded3883dbeb63051cfb7aa7e0d793,[1],4.2553725937935974e+17
a9ff4d28-7e63-4c19-8dfd-ca5f707eb831,2022-01-16 22:31:40.362630,14018012.0,0x000000000035b5e5ad9019092c665357240f594e,0x16412eeed8c23ab9fae043c8b97c3838a802644e6a183687c09a1b31d1e6c5b4,[0],0x4fb5460a1518d35d3a657de6c11f7426edd99cf05e2e7e9d30a03a6a9055a21c,[0],2.2654134220685978e+17
1e21237b-d68c-454c-b3c6-94461a34ab09,2022-01-16 22:31:40.362630,14018012.0,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x29fed7563b15ac32f6b7741f20b75d0d7a758c6280cbe2d6dd3240eef916dd08,[1],0xaf8e4427f6a03162f7e384d3f028b0623d380fb4f1499f03c7a732c0d2f6f305,[1],3.715947722440704e+16
007f95e5-c719-41da-aefb-8088037c93c2,2022-01-16 22:31:53.809793,14018027.0,0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,0xd1e393345a3a9d4bed3435b4b73784ce6c49258e3403fd056de5d7dc56ac1a7b,[1],0x3e99aec752bda36615dc5026fe43719fbc098a0410241ae0599e74f06b4bdfb0,[1],1.561744208014215e+18
51558916-aca1-43f9-8182-ac74ad8800ce,2022-01-16 22:31:53.809793,14018034.0,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,0x00fe00a3ffccc130246c14a1c29427ccbcce2ba83c279b3f03b4ca577c0605bc,[0],0x51d698a392fed51f77fb37ee013674101cd3093eacd96a26645ad955fd86a728,[0],7.44679476440439e+16
